"CrashFactId","Name","MinorInjuries","ModerateInjuries","SevereInjuries","FatalInjuries","TcrNumber","CityDamageFlag","ShortFormFlag","Distance","CrashDateTime","PedestrianAction","RoadwaySurface","RoadwayCondition","Lighting","PrimaryCollisionFactor","TrafficControl","Weather","CollisionType","ProximityToIntersection","VehicleInvolvedWith","PedestrianDirectionFrom","PedestrianDirectionTo","DirectionFromIntersection","Comment","SpeedingFlag","HitAndRunFlag","IntersectionNumber","AStreetName","BStreetName","Latitude","Longitude"
"723632","CR-0000104024","0","0","2","0","24-114-0780","False","False","0","4/23/2024 8:14:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Clear","Broadside","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","False","False","20459","BLOSSOM HILL RD","SNELL AV","37.25128824","-121.8308378"
"723613","CR-0000104005","3","1","0","0","24-113-0834","False","False","585","4/22/2024 6:25:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Broadside","Non-Related","Other Vehicle","Not Applicable","Not Applicable","West Of","","False","False","20459","BLOSSOM HILL RD","SNELL AV","37.25128824","-121.8308378"
"723883","CR-0000104279","5","0","0","0","24-142-0414","False","False","342","5/21/2024 1:20:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Clear","Broadside","Non-Related","Other Vehicle","Not Applicable","Not Applicable","West Of","","False","False","20459","BLOSSOM HILL RD","SNELL AV","37.25128824","-121.8308378"
"726908","CR-0000105449","0","0","0","0","24-201-9706","False","True","","7/18/2024 9:10:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Unknown","Controls Functioning","Clear","Rear End","Related","Other Vehicle","Not Applicable","Not Applicable","East Of","","False","False","20459","BLOSSOM HILL RD","SNELL AV","37.25128824","-121.8308378"
"718475","CR-0000102563","0","0","0","0","24-078-0518","False","False","51","3/18/2024 1:52:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Unknown","Controls Functioning","Clear","Rear End","Non-Related","Other Vehicle","Not Applicable","Not Applicable","West Of","","False","False","20459","BLOSSOM HILL RD","SNELL AV","37.25128824","-121.8308378"
"716237","CR-0000102203","0","0","0","0","24-121-4000","False","True","0","6/16/2023 8:50:00 PM","No Pedestrians Involved","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Broadside","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","False","False","20459","BLOSSOM HILL RD","SNELL AV","37.25128824","-121.8308378"
"722459","CR-0000103733","4","0","0","0","24-100-0234","False","False","0","4/9/2024 9:10:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Head On","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","False","False","20459","BLOSSOM HILL RD","SNELL AV","37.25128824","-121.8308378"
"719756","CR-0000102929","0","0","0","0","24-088-9709","False","True","51","1/20/2024 3:10:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Unknown","Controls Functioning","Clear","Broadside","Non-Related","Other Vehicle","Not Applicable","Not Applicable","Unknown","","False","False","20459","BLOSSOM HILL RD","SNELL AV","37.25128824","-121.8308378"
"719691","CR-0000102863","0","0","0","0","24-012-0551","False","False","120","1/12/2024 4:28:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Clear","Sideswipe","Non-Related","Other Vehicle","Not Applicable","Not Applicable","East Of","","False","True","20459","BLOSSOM HILL RD","SNELL AV","37.25128824","-121.8308378"
"694672","CR-0000098706","0","1","0","0","23-243-0608","False","False","0","8/31/2023 3:00:00 PM","Not In Road","Dry","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Clear","Vehicle/Pedestrian","Intersection","Scooter Non-Motorized","South","North","At","PED(SCOOTER)","True","True","54262","EDENVIEW DR","GREY GHOST AV","37.26606743","-121.8120845"
"682746","CR-0000092327","0","0","0","0","22-156-0208","False","False","50","6/5/2022 1:00:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Clear","Rear End","Related","Parked Vehicle","Not Applicable","Not Applicable","North Of","","False","True","19194","BLAIRBURRY WY/CAREW WY","CAHALAN AV","37.25268497","-121.8461714"
"690071","CR-0000096144","0","0","0","0","22-330-0815","False","False","56","11/26/2022 11:01:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","No Controls Present/Factor","Clear","Rear End","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","West Of","","False","True","11197","AVENIDA GRANDE","VIA CARMELA","37.23038111","-121.7659959"
"690209","CR-0000096299","0","0","0","0","22-258-4000","False","True","51","9/14/2022 7:47:00 PM","No Pedestrians Involved","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Other","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","South Of","","False","False","68364","GREEN HILL WY","LOGANBERRY DR","37.30529125","-121.7850542"
"716339","CR-0000102282","1","0","0","0","24-037-0588","True","False","66","2/6/2024 3:15:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Clear","Hit Object","Non-Related","Fixed Object","Not Applicable","Not Applicable","East Of","SIGN and TREE","False","False","34638","CASTLE GLEN AV","GLEN HAVEN DR","37.30262458","-122.0006232"
"699441","CR-0000100782","0","0","0","0","23-196-0847","False","False","45","7/15/2023 9:39:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","No Controls Present/Factor","Clear","Rear End","Related","Parked Vehicle","Not Applicable","Not Applicable","North Of","","False","True","112507","TUSTIN DR","VANPORT DR","37.31334289","-121.8137597"
"682347","CR-0000091910","0","0","0","0","22-099-4000","False","True","","4/9/2022 2:00:00 AM","No Pedestrians Involved","Unknown","Unknown","Unknown","Violation Driver 1","Unknown","Unknown","Rear End","Related","Parked Vehicle","Not Applicable","Not Applicable","East Of","","False","False","79650","KING RD","TUSTIN DR","37.31207193","-121.815639"
"682380","CR-0000091943","4","0","0","0","22-105-0404","False","False","0","4/15/2022 1:54:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Clear","Sideswipe","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","False","False","21328","BOLERO DR","HARMONY LN","37.27634879","-121.8174113"
"682193","CR-0000091737","0","1","1","0","22-067-0965","False","False","0","3/8/2022 9:30:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","No Controls Present/Factor","Clear","Vehicle/Pedestrian","Intersection","Pedestrian","West","East","At","PED","True","False","21328","BOLERO DR","HARMONY LN","37.27634879","-121.8174113"
"685407","CR-0000094142","0","0","0","0","22-261-0240","False","False","282","9/18/2022 6:45:00 AM","No Pedestrians Involved","Wet","No Unusual Conditions","Dark - Street Light Not Functioning","Violation Driver 1","No Controls Present/Factor","Unknown","Rear End","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","North Of","","True","True","21317","BOLERO DR","CONTINENTAL DR","37.27677418","-121.8173704"
"682975","CR-0000092560","1","0","1","0","22-171-1005","False","False","255","6/20/2022 11:43:00 PM","Crossing - Not In Crosswalk","Dry","No Unusual Conditions","Dark - Street Light","Pedestrian At Fault","No Controls Present/Factor","Clear","Vehicle/Pedestrian","Non-Related","Pedestrian","East","West","North Of","PED","False","False","12429","BALFOUR DR","SENTER RD","37.30012859","-121.8401475"
"696525","CR-0000099712","1","0","0","0","23-343-0404","False","False","102","12/9/2023 12:09:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Clear","Broadside","Non-Related","Other Vehicle","Not Applicable","Not Applicable","South Of","","False","False","12429","BALFOUR DR","SENTER RD","37.30012859","-121.8401475"
"692543","CR-0000097834","0","1","0","0","23-093-0520","False","False","0","4/3/2023 1:05:00 PM","Crossing In Crosswalk - Not At Intersection","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Vehicle/Pedestrian","Intersection","Pedestrian","West","East","At","","False","False","12429","BALFOUR DR","SENTER RD","37.30012859","-121.8401475"
"723964","CR-0000104360","0","0","0","0","24-133-9704","False","True","0","5/9/2024 4:20:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Unknown","Controls Functioning","Clear","Rear End","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","False","True","12429","BALFOUR DR","SENTER RD","37.30012859","-121.8401475"
"725404","CR-0000104900","1","0","0","0","24-138-0812","False","False","0","5/17/2024 8:30:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","No Controls Present/Factor","Unknown","Rear End","Intersection","Motor Vehicle On Other Roadway","Not Applicable","Not Applicable","At","","False","False","12429","BALFOUR DR","SENTER RD","37.30012859","-121.8401475"
"698676","CR-0000099913","1","0","0","0","23-216-0086","False","False","259","8/4/2023 3:07:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","No Controls Present/Factor","Clear","Sideswipe","Non-Related","Other Vehicle","Not Applicable","Not Applicable","West Of","","True","True","9624","ASCOT LN","SOUTHSIDE DR","37.29475136","-121.8358369"
"691142","CR-0000097337","0","0","0","0","23-035-0295","False","False","29","2/4/2023 11:52:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Cloudy","Sideswipe","Related","Parked Vehicle","Not Applicable","Not Applicable","West Of","","True","True","74733","HUNKEN DR","POCATELLO CT/POCATELLO DR","37.29616225","-121.8381165"
"694324","CR-0000098268","0","1","0","0","23-180-0248","False","False","20","6/29/2023 8:57:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Clear","Sideswipe","Related","Parked Vehicle","Not Applicable","Not Applicable","South Of","","True","False","74733","HUNKEN DR","POCATELLO CT/POCATELLO DR","37.29616225","-121.8381165"
"694383","CR-0000098327","0","0","0","0","23-167-1016","False","False","160","6/16/2023 10:10:00 PM","No Pedestrians Involved","Unknown","No Unusual Conditions","Dark - Street Light","Violation Driver 1","No Controls Present/Factor","Clear","Rear End","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","South Of","","True","False","34650","CASTLE GLEN AV","JOHNSON AV","37.30364981","-122.0055064"
"726888","CR-0000105429","1","0","0","0","24-197-0394","True","False","97","7/15/2024 11:04:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Clear","Hit Object","Non-Related","Fixed Object","Not Applicable","Not Applicable","West Of","TREE","True","False","57188","ENGLISH DR","PETERSEN AV","37.29680972","-121.9984489"
"683134","CR-0000092698","0","0","0","0","22-189-0221","False","False","192","7/7/2022 4:50:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Clear","Sideswipe","Non-Related","Other Vehicle","Not Applicable","Not Applicable","West Of","","False","True","89088","MAYME AV","PETERSEN AV","37.29367192","-121.9990444"
"723716","CR-0000104110","1","0","0","0","24-121-0675","False","False","145","4/30/2024 5:15:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Clear","Broadside","Non-Related","Other Vehicle","Not Applicable","Not Applicable","East Of","","True","False","20448","BLOSSOM HILL RD","SHADOWCREST WY","37.25059195","-121.8443702"
"689155","CR-0000095049","0","0","0","0","22-323-0166","False","False","51","11/19/2022 4:20:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","No Controls Present/Factor","Clear","Rear End","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","South Of","","False","True","5510","ALMADEN RD","VIEWPOINT LN","37.2030455","-121.8399998"
"711576","CR-0000101411","0","0","0","0","23-336-0974","False","False","55","12/2/2023 11:39:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","No Controls Present/Factor","Clear","Rear End","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","South Of","","False","True","24474","BRENDA LEE DR","SNELL AV","37.22910441","-121.8304953"
"694035","CR-0000098021","0","0","0","0","23-106-0156","False","False","0","4/16/2023 3:07:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","No Controls Present/Factor","Clear","Sideswipe","Intersection","Parked Vehicle","Not Applicable","Not Applicable","At","","False","False","2177","AIDA AV","RIGOLETTO DR","37.31917049","-121.8216563"
"689730","CR-0000095742","0","0","0","0","22-356-0084","False","False","494","12/22/2022 1:31:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - No Street Light","Violation Driver 1","No Controls Present/Factor","Clear","Sideswipe","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","North Of","","False","True","2177","AIDA AV","RIGOLETTO DR","37.31917049","-121.8216563"
"688760","CR-0000094595","0","0","0","0","22-238-4007","False","True","","8/25/2022 4:30:00 AM","No Pedestrians Involved","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Sideswipe","Related","Unknown","Not Applicable","Not Applicable","West Of","","False","True","2177","AIDA AV","RIGOLETTO DR","37.31917049","-121.8216563"
"689526","CR-0000095503","0","1","0","0","22-357-0824","False","False","31","12/23/2022 8:38:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Clear","Rear End","Related","Parked Vehicle","Not Applicable","Not Applicable","North Of","","True","False","97976","OTHELLO AV","RIGOLETTO DR","37.31959245","-121.820938"
"689918","CR-0000095992","1","0","0","0","22-334-0521","False","False","0","11/30/2022 3:22:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Clear","Rear End","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","True","False","97976","OTHELLO AV","RIGOLETTO DR","37.31959245","-121.820938"
"723973","CR-0000104369","1","1","0","0","24-144-0286","False","False","126","5/23/2024 9:08:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Rear End","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","South Of","","True","False","97976","OTHELLO AV","RIGOLETTO DR","37.31959245","-121.820938"
"715910","CR-0000101947","0","0","0","0","23-221-0654","False","False","51","8/9/2023 1:30:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","No Controls Present/Factor","Clear","Rear End","Non-Related","Other Vehicle","Not Applicable","Not Applicable","South Of","","False","True","97976","OTHELLO AV","RIGOLETTO DR","37.31959245","-121.820938"
"724076","CR-0000104472","0","0","0","0","24-148-0036","False","False","211","5/27/2024 12:47:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Clear","Rear End","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","West Of","","False","False","23627","BRANHAM LN","GLENMONT DR","37.2646699","-121.8703031"
"692571","CR-0000097862","0","0","1","0","23-042-0093","True","False","51","2/11/2023 2:45:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - No Street Light","Violation Driver 1","Controls Functioning","Clear","Hit Object","Non-Related","Fixed Object","Not Applicable","Not Applicable","West Of","TREE","True","False","23627","BRANHAM LN","GLENMONT DR","37.2646699","-121.8703031"
"699351","CR-0000100678","0","0","0","0","23-212-4004","False","True","51","7/31/2023 12:30:00 PM","No Pedestrians Involved","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Other","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","East Of","","False","False","23627","BRANHAM LN","GLENMONT DR","37.2646699","-121.8703031"
"699321","CR-0000100648","0","1","0","0","23-326-0362","False","False","578","11/22/2023 11:15:00 AM","Crossing In Crosswalk - At Intersection","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Vehicle/Pedestrian","Non-Related","Pedestrian","South","North","East Of","PEDESTRIAN","False","False","23627","BRANHAM LN","GLENMONT DR","37.2646699","-121.8703031"
"683179","CR-0000092754","0","0","0","0","22-135-4000","False","True","51","5/11/2022 5:30:00 PM","No Pedestrians Involved","Unknown","Unknown","Daylight","Unknown","Unknown","Unknown","Broadside","Non-Related","Other Vehicle","Not Applicable","Not Applicable","North Of","","False","False","17270","BERNICE WY","LEIGH AV","37.26259705","-121.9223247"
"681224","CR-0000090609","0","0","0","0","22-005-0024","False","False","61","1/5/2022 12:45:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Clear","Head On","Non-Related","Non-Collision","Not Applicable","Not Applicable","South Of","PG&E POLE","True","False","17270","BERNICE WY","LEIGH AV","37.26259705","-121.9223247"
"682846","CR-0000092442","0","2","0","0","22-157-0613","False","False","0","6/6/2022 4:06:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Rear End","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","True","False","4828","ALMADEN EX","NEWBERRY DR","37.27299683","-121.8787968"
"683038","CR-0000092603","0","0","1","0","22-164-0579","False","False","220","6/13/2022 3:15:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Unknown","Clear","Rear End","Non-Related","Motor Vehicle On Other Roadway","Not Applicable","Not Applicable","South Of","","False","False","37510","CHERRY AV","FOXWORTHY AV","37.27522292","-121.890678"
"682812","CR-0000092388","0","1","0","0","22-133-0378","False","False","285","5/13/2022 12:34:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Vehicle/Bike","Non-Related","Bike","Not Applicable","Not Applicable","North Of","BIKE","False","True","37510","CHERRY AV","FOXWORTHY AV","37.27522292","-121.890678"
"685388","CR-0000094122","1","0","0","0","22-270-0836","False","False","24","9/27/2022 7:04:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Head On","Related","Other Vehicle","Not Applicable","Not Applicable","South Of","","False","False","37510","CHERRY AV","FOXWORTHY AV","37.27522292","-121.890678"
"694290","CR-0000098198","1","1","0","0","23-144-0249","False","False","0","5/24/2023 8:40:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Cloudy","Broadside","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","False","False","37510","CHERRY AV","FOXWORTHY AV","37.27522292","-121.890678"
"690377","CR-0000096472","0","0","0","0","22-243-9702","False","True","","8/27/2022 4:55:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Unknown","Controls Functioning","Clear","Rear End","Related","Other Vehicle","Not Applicable","Not Applicable","South Of","","False","True","37510","CHERRY AV","FOXWORTHY AV","37.27522292","-121.890678"
"711934","CR-0000101375","0","0","0","0","23-309-4001","False","True","0","11/5/2023 1:35:00 PM","No Pedestrians Involved","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Broadside","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","False","False","37510","CHERRY AV","FOXWORTHY AV","37.27522292","-121.890678"
"689935","CR-0000095994","2","0","0","0","22-221-0513","False","False","0","8/9/2022 1:33:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Unknown","Controls Not Functioning","Clear","Broadside","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","False","False","47410","CURTNER AV","LEIGH AV","37.27590037","-121.9225467"
"692485","CR-0000097773","2","0","0","0","23-074-0289","False","False","115","3/15/2023 9:36:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Sideswipe","Non-Related","Other Vehicle","Not Applicable","Not Applicable","North Of","","False","False","47410","CURTNER AV","LEIGH AV","37.27590037","-121.9225467"
"699366","CR-0000100693","0","0","0","0","23-230-9702","False","True","0","8/17/2023 6:53:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Unknown","Controls Functioning","Clear","Broadside","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","False","False","47410","CURTNER AV","LEIGH AV","37.27590037","-121.9225467"
"689087","CR-0000094951","0","0","0","0","22-289-0926","True","False","0","10/16/2022 11:04:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Other Than Driver","Controls Functioning","Clear","Hit Object","Intersection","Fixed Object","Not Applicable","Not Applicable","At","TREE, LIGHT POLE","False","False","47410","CURTNER AV","LEIGH AV","37.27590037","-121.9225467"
"682570","CR-0000092137","1","0","0","0","22-151-1061","False","False","0","5/31/2022 10:16:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Clear","Broadside","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","False","False","47410","CURTNER AV","LEIGH AV","37.27590037","-121.9225467"
"688844","CR-0000094699","0","0","0","0","22-295-0178","False","False","94","10/22/2022 4:37:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","No Controls Present/Factor","Clear","Rear End","Non-Related","Parked Vehicle","Not Applicable","Not Applicable","West Of","","True","False","2067","AGATHA WY","AMANDA DR","37.27086995","-121.8583504"
"696379","CR-0000099537","1","0","0","0","23-286-0194","False","False","0","10/13/2023 8:30:00 AM","Crossing - Not In Crosswalk","Dry","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Clear","Vehicle/Pedestrian","Intersection","Pedestrian","East","West","At","PEDESTRIAN","True","False","29105","CALLE ESPERANZA","REDMOND AV","37.22875424","-121.8902299"
"696488","CR-0000099666","1","0","1","0","23-329-0533","False","False","0","11/25/2023 4:09:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Broadside","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","False","False","11550","AYRSHIRE DR","BLOSSOM HILL RD","37.24842105","-121.882424"
"691079","CR-0000097252","0","0","1","0","23-050-0921","False","False","0","2/19/2023 11:20:00 PM","Crossing - Not In Crosswalk","Dry","No Unusual Conditions","Dark - Street Light","Pedestrian At Fault","No Controls Present/Factor","Clear","Vehicle/Pedestrian","Intersection","Pedestrian","South","North","At","PED","False","False","11550","AYRSHIRE DR","BLOSSOM HILL RD","37.24842105","-121.882424"
"691212","CR-0000097433","0","0","0","0","22-339-0408","False","False","170","12/5/2022 12:50:00 PM","No Pedestrians Involved","Wet","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Hit Object","Non-Related","Fixed Object","Not Applicable","Not Applicable","West Of","","True","False","11550","AYRSHIRE DR","BLOSSOM HILL RD","37.24842105","-121.882424"
"719710","CR-0000102882","0","0","0","0","24-008-4003","False","True","51","1/8/2024 9:00:00 AM","No Pedestrians Involved","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Sideswipe","Non-Related","Other Vehicle","Not Applicable","Not Applicable","North Of","","False","False","11550","AYRSHIRE DR","BLOSSOM HILL RD","37.24842105","-121.882424"
"722374","CR-0000103668","0","1","0","0","24-095-0408","False","False","0","4/4/2024 1:05:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Vehicle/Bike","Intersection","Bike","Not Applicable","Not Applicable","At","BIKE","False","False","11550","AYRSHIRE DR","BLOSSOM HILL RD","37.24842105","-121.882424"
"682591","CR-0000092158","0","1","0","0","22-122-0697","False","False","0","5/2/2022 5:45:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Clear","Broadside","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","False","False","28995","CALLE DE STUARDA/CALLE DE KOVALIK","MERIDIAN AV","37.25889382","-121.9006582"
"682760","CR-0000092342","1","0","0","0","22-156-0807","False","False","0","6/5/2022 8:33:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dusk - Dawn","Violation Driver 1","No Controls Present/Factor","Cloudy","Broadside","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","False","False","28995","CALLE DE STUARDA/CALLE DE KOVALIK","MERIDIAN AV","37.25889382","-121.9006582"
"682427","CR-0000091990","1","0","0","0","22-107-0815","False","False","0","4/17/2022 10:52:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Not Functioning","Clear","Broadside","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","False","False","79749","KING RD","SINCLAIR FR","37.34379805","-121.8468819"
"681293","CR-0000090679","0","0","0","0","22-010-0280","False","False","30","1/10/2022 10:00:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Rear End","Related","Other Vehicle","Not Applicable","Not Applicable","North Of","","True","False","79749","KING RD","SINCLAIR FR","37.34379805","-121.8468819"
"694547","CR-0000098541","0","0","1","0","23-197-0029","False","False","0","7/16/2023 12:19:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Clear","Broadside","Intersection","Motorcycle","Not Applicable","Not Applicable","South Of","","False","False","79749","KING RD","SINCLAIR FR","37.34379805","-121.8468819"
"692566","CR-0000097857","1","0","0","0","23-097-0886","False","False","","4/7/2023 9:30:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Clear","Rear End","Related","Other Vehicle","Not Applicable","Not Applicable","North Of","","True","True","79749","KING RD","SINCLAIR FR","37.34379805","-121.8468819"
"690764","CR-0000096902","1","0","0","0","23-021-0545","False","False","0","1/21/2023 4:48:00 PM","No Pedestrians Involved","Dry","No Unusual Conditions","Dusk - Dawn","Violation Driver 1","Controls Functioning","Clear","Sideswipe","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","True","True","79749","KING RD","SINCLAIR FR","37.34379805","-121.8468819"
"696212","CR-0000099356","1","0","0","0","23-101-0225","False","False","0","4/11/2023 8:36:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Daylight","Violation Driver 1","Controls Functioning","Clear","Broadside","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","False","False","79749","KING RD","SINCLAIR FR","37.34379805","-121.8468819"
"699299","CR-0000100624","0","0","0","0","23-159-4002","False","True","0","4/8/2023 10:40:00 PM","No Pedestrians Involved","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Broadside","Intersection","Other Vehicle","Not Applicable","Not Applicable","At","","False","False","79749","KING RD","SINCLAIR FR","37.34379805","-121.8468819"
"711705","CR-0000101384","0","0","0","0","23-315-0082","True","False","0","11/11/2023 1:58:00 AM","No Pedestrians Involved","Dry","No Unusual Conditions","Dark - Street Light","Violation Driver 1","Controls Functioning","Clear","Hit Object","Intersection","Fixed Object","Not Applicable","Not Applicable","At","SIGNAL","True","True","79749","KING RD","SINCLAIR FR","37.34379805","-121.8468819"
"690609","CR-0000096730","1","0","0","0","23-024-0189","False","False","0","1/24/2023 8:12:00 AM","Crossing In Crosswalk - At Intersection","Dry","No Unusual Conditions","Daylight","Violation Driver 1","No Controls Present/Factor","Clear","Vehicle/Pedestrian","Intersection","Pedestrian","East","West","At","PED","False","False","89363","MCCREERY AV","STOWE AV","37.35294831","-121.8505582"
